scan_id,point_index,x,y,voltage_x_in_phase,voltage_x_quadrature,voltage_y_in_phase,voltage_y_quadrature,voltage_z_in_phase,voltage_z_quadrature,std_dev_x_in_phase,std_dev_x_quadrature,std_dev_y_in_phase,std_dev_y_quadrature,std_dev_z_in_phase,std_dev_z_quadrature
dea92c41-2be2-442c-b8ad-c2ed16e3cafd,0,560.0,585.0,1.9784800746202467,0.035993018388748174,0.05658246531486512,-0.0035039636135101317,1.9177928256511692,0.0408836219072342,0.0002072616479325084,5.7068931454912295e-05,5.322481148096934e-05,4.379903633287991e-05,0.00020330517922073036,7.975308118521471e-05
dea92c41-2be2-442c-b8ad-c2ed16e3cafd,1,570.0,585.0,1.9863181867361075,0.0368053291797638,0.058512110996246335,-0.003188401365280151,1.9140809519290927,0.03929923160076142,0.0002492161831955999,7.1645593645585e-05,6.445607730449612e-05,4.1515734700156024e-05,0.00014427522109271211,9.597539297999164e-05
dea92c41-2be2-442c-b8ad-c2ed16e3cafd,2,580.0,585.0,1.9951228974580766,0.03751968176364899,0.05976847958564759,-0.0029275385141372687,1.910614716053009,0.03757173206806183,0.00020209215148526852,6.655846350938382e-05,7.4600832900425e-05,4.247206284884733e-05,0.00018255951838526318,7.235639792058366e-05
dea92c41-2be2-442c-b8ad-c2ed16e3cafd,3,590.0,585.0,1.9999332713127138,0.037505446529388434,0.0585712352514267,-0.003096352672576905,1.9087072528839115,0.03629879937171936,8.664191931011588e-05,6.495440387170949e-05,7.262639152490177e-05,5.9638961555630374e-05,7.306396010632928e-05,6.713432474703178e-05
dea92c41-2be2-442c-b8ad-c2ed16e3cafd,4,600.0,585.0,1.9989124390840534,0.036649352931976326,0.055284409904479984,-0.0036547872304916384,1.9105410072326658,0.03598626465797425,7.185310963573999e-05,5.036088077952014e-05,0.00010415055139619204,6.783293531986481e-05,0.00017286813635532418,6.455635957616894e-05
dea92c41-2be2-442c-b8ad-c2ed16e3cafd,5,610.0,585.0,1.9929672637939455,0.035154740667343136,0.05158339455127716,-0.0043253570079803474,1.9177226101398468,0.03687615602016449,0.00016133743024330412,7.828714211931682e-05,9.828451374444763e-05,5.464065743017908e-05,0.00025746324145414236,4.470102993582863e-05
dea92c41-2be2-442c-b8ad-c2ed16e3cafd,6,620.0,585.0,1.9849582706451414,0.03356534328460693,0.04883779921531678,-0.004840532755851746,1.929403041958809,0.03871247212886811,0.00019375492139180379,7.91215000059833e-05,0.00011506779457404792,4.667266420314682e-05,0.0002991755904124823,8.014193693786478e-05
dea92c41-2be2-442c-b8ad-c2ed16e3cafd,7,630.0,585.0,1.9780630026340487,0.03259632847309113,0.0471033130645752,-0.005155279898643494,1.9425190491199493,0.041074065470695496,0.00011795773015783804,6.15101013114835e-05,0.00011065117210899548,4.370913484989511e-05,0.0002460925851790624,0.00010231971999777044
dea92c41-2be2-442c-b8ad-c2ed16e3cafd,8,640.0,585.0,1.9746072757959368,0.03266663131713867,0.04564744741916658,-0.005372127056121827,1.953521458768845,0.04325627739429474,3.983529978879544e-05,5.564715122423551e-05,4.841619518362242e-05,4.4316836779891126e-05,0.00026514713786385485,4.825118815176604e-05
dea92c41-2be2-442c-b8ad-c2ed16e3cafd,9,650.0,585.0,1.9751997992277146,0.033800297427177425,0.04441989862918854,-0.005474888563156128,1.9593087656021122,0.04450801734924316,9.351184786247017e-05,8.638493354109804e-05,5.418944337610142e-05,5.518204585908122e-05,0.00014280698633793994,6.0743491324022846e-05
