scan_id,point_index,x,y,voltage_x_in_phase,voltage_x_quadrature,voltage_y_in_phase,voltage_y_quadrature,voltage_z_in_phase,voltage_z_quadrature,std_dev_x_in_phase,std_dev_x_quadrature,std_dev_y_in_phase,std_dev_y_quadrature,std_dev_z_in_phase,std_dev_z_quadrature
13723261-ce94-41e6-8139-acdf17d9f9bb,0,560.0,585.0,1.9733279969215392,0.036277402853965766,0.054920639991760244,-0.00433062608242035,1.9188442825555803,0.04128631310462952,0.00010149166622460365,5.573224111073e-05,4.7174045350311125e-05,3.354316986095779e-05,0.0001777049784893749,4.6879671342148075e-05
13723261-ce94-41e6-8139-acdf17d9f9bb,1,570.0,585.0,1.978712408781052,0.03661651582717895,0.0563029132604599,-0.00441557171344757,1.9151204733610154,0.04033261063098907,0.00030264696967669777,6.685218006658536e-05,6.472507902098199e-05,5.7660088826680515e-05,0.0001258654342200844,7.999310055557357e-05
13723261-ce94-41e6-8139-acdf17d9f9bb,2,580.0,585.0,1.9855453503370288,0.0370132975101471,0.057464787840843204,-0.0044617416143417354,1.9114757585048676,0.03964626274108887,0.0001506832197508491,5.224176732640046e-05,6.399844158608975e-05,3.3853607187739794e-05,0.0001842765117168547,5.692242634838189e-05
13723261-ce94-41e6-8139-acdf17d9f9bb,3,590.0,585.0,1.989872541332245,0.03741901624202728,0.05666627562046052,-0.0043971445083618175,1.9090583886623385,0.03897016189098358,8.343515695199513e-05,6.183603604592473e-05,5.877476487375147e-05,4.0850763959985046e-05,7.107816457086388e-05,7.586586116020599e-05
13723261-ce94-41e6-8139-acdf17d9f9bb,4,600.0,585.0,1.989692927026749,0.03761999795436859,0.05391974873542786,-0.004149556231498718,1.910140615797043,0.038280524468421936,5.495260920721421e-05,4.8487012460044097e-05,0.00012481635987635095,3.8781064823311785e-05,0.00011711176945496225,6.330586345871646e-05
13723261-ce94-41e6-8139-acdf17d9f9bb,5,610.0,585.0,1.9860701909065248,0.03699722828865053,0.050847121453285224,-0.003808551049232483,1.9159898124217989,0.0378918065071106,9.950424785564282e-05,6.514475273013255e-05,0.0001328767942362305,3.772467496666654e-05,0.00010987325724358979,6.177036322083821e-05
13723261-ce94-41e6-8139-acdf17d9f9bb,6,620.0,585.0,1.9813711662769322,0.03560706596374512,0.04899086437225341,-0.003695775389671326,1.9254316153764723,0.03850721111297608,0.00010143227179755342,6.0244468546285004e-05,3.945675543138814e-05,4.2631387996912565e-05,0.0002762448981922544,5.7658088332350395e-05
13723261-ce94-41e6-8139-acdf17d9f9bb,7,630.0,585.0,1.9774972030162814,0.0341347817659378,0.0482686809539795,-0.003954105591773987,1.9356343774795537,0.0403579371213913,6.663893276976397e-05,7.804933830158717e-05,9.28513965327844e-05,3.146805577235789e-05,0.00019192418675110614,8.40531463158031e-05
13723261-ce94-41e6-8139-acdf17d9f9bb,8,640.0,585.0,1.9758128167390825,0.033534631276130676,0.047454448843002324,-0.004400230264663697,1.9447931059598926,0.04278339979648589,5.1321732689629216e-05,5.26048875158184e-05,8.165011048957501e-05,4.206998004169772e-05,0.00018204829641225404,7.11011650736772e-05
13723261-ce94-41e6-8139-acdf17d9f9bb,9,650.0,585.0,1.9767527497529982,0.034167909979820256,0.04614078998565674,-0.004832847476005554,1.951049185752869,0.044492967009544374,8.889495216069932e-05,7.281416808062963e-05,6.136105668112881e-05,4.690967964220181e-05,0.00013225226671894044,6.149812917699403e-05
