scan_id,point_index,x,y,voltage_x_in_phase,voltage_x_quadrature,voltage_y_in_phase,voltage_y_quadrature,voltage_z_in_phase,voltage_z_quadrature,std_dev_x_in_phase,std_dev_x_quadrature,std_dev_y_in_phase,std_dev_y_quadrature,std_dev_z_in_phase,std_dev_z_quadrature
a72d4033-90e8-464d-9918-677923637a95,0,435.0,435.0,0.889768368601799,0.18099689898490906,-1.6736439152956009,-0.34333053252697,0.7129687677383423,0.13524968848228455,0.00012295385836820293,0.00012303974957119312,6.73378167013468e-05,6.426246515202646e-05,5.7209037731480945e-05,5.70121781521297e-05
a72d4033-90e8-464d-9918-677923637a95,1,440.0632911392405,435.0,0.8894983358144761,0.18110763688087467,-1.6713353620290756,-0.34238888196945194,0.7118503557443618,0.13484431908130648,0.00010698314546043484,0.00011181248627415333,9.184388343630924e-05,7.806800547273056e-05,4.088197311220606e-05,3.706266964979527e-05
a72d4033-90e8-464d-9918-677923637a95,2,445.126582278481,435.0,0.8893401762485504,0.18131304345130922,-1.668564381980896,-0.34131434011459355,0.7107040555000306,0.13448439180850985,9.092335052100726e-05,8.829660559526363e-05,0.00011248956290524897,8.050194114039364e-05,5.758154382575592e-05,5.98970255924891e-05
a72d4033-90e8-464d-9918-677923637a95,3,450.1898734177215,435.0,0.8892285650253298,0.18151172540187832,-1.6660004096031191,-0.3402708013772965,0.7099179736375809,0.13433001666069033,6.334517042987559e-05,7.89746571906739e-05,0.00010228589952307053,5.642479618199166e-05,5.446675271195032e-05,7.531944642614668e-05
a72d4033-90e8-464d-9918-677923637a95,4,455.253164556962,435.0,0.8891904006242755,0.18173270630836488,-1.6637860592365268,-0.33938568420410153,0.7095742029190063,0.13437662322521213,4.2079435326509454e-05,5.4720421034646835e-05,7.757596803118522e-05,5.220534615312716e-05,4.8799392377335e-05,5.5692117539898375e-05
a72d4033-90e8-464d-9918-677923637a95,5,460.3164556962025,435.0,0.8891368947744368,0.18189951181411743,-1.6619626392602922,-0.33856466925144196,0.7096364420413972,0.1346048818588257,3.005560914668095e-05,6.015252675980997e-05,8.962042706260702e-05,4.4128239029825896e-05,5.6748470506750185e-05,8.479070377983701e-05
a72d4033-90e8-464d-9918-677923637a95,6,465.37974683544303,435.0,0.8890167249441147,0.18199447159767151,-1.6603675652503966,-0.3379570663690567,0.7100315644025802,0.13497607505321502,3.811127040281722e-05,4.177160093269727e-05,0.0001120565552460631,9.887362929353655e-05,0.00010111589784187386,9.669664922333423e-05
a72d4033-90e8-464d-9918-677923637a95,7,470.44303797468353,435.0,0.8887344946861268,0.18209053759574895,-1.6591680502653123,-0.3374429968357086,0.7106088046073914,0.13552231214046478,4.587182961967692e-05,5.7629273514108816e-05,8.766089509261697e-05,7.811435554335187e-05,8.405132588950554e-05,9.667154210422797e-05
a72d4033-90e8-464d-9918-677923637a95,8,475.50632911392404,435.0,0.8883474651575088,0.18204125282764438,-1.6581110622882842,-0.33706042127609254,0.7113736063957216,0.136040282535553,3.4267508753672277e-05,3.550057753855216e-05,7.204477727397633e-05,7.696969228854587e-05,6.083735692389654e-05,5.621777977434268e-05
a72d4033-90e8-464d-9918-677923637a95,9,480.56962025316454,435.0,0.887835520720482,0.18197482173442842,-1.6574178733348848,-0.33672410295009614,0.7121473452329636,0.13659589333534242,4.282096010609818e-05,7.326162408840083e-05,7.267042696746142e-05,5.5415400852904855e-05,4.3682758829337466e-05,5.7038036135805745e-05
a72d4033-90e8-464d-9918-677923637a95,10,485.63291139240505,435.0,0.8872593867301942,0.18180070939064025,-1.656892712545395,-0.33647913465499885,0.7128781745910645,0.13710769221782684,3.335336105238019e-05,5.663120548339697e-05,8.337347030176188e-05,4.966692210929435e-05,4.2823675706090066e-05,7.846953850831381e-05
a72d4033-90e8-464d-9918-677923637a95,11,490.69620253164555,435.0,0.8866367626190186,0.1816223759651184,-1.6564437641143797,-0.336451828622818,0.7134913085460663,0.13760240299701693,3.0770779579670456e-05,5.093031810625054e-05,8.166659987308137e-05,6.644932153136905e-05,3.8075416399815775e-05,5.423404705083266e-05
a72d4033-90e8-464d-9918-677923637a95,12,495.75949367088606,435.0,0.8859965264081955,0.18141921093463897,-1.6561429319858552,-0.3363406540632249,0.7139001421451568,0.13795359699726106,2.9356041494743275e-05,3.7517688435704704e-05,6.408071498629032e-05,4.471177154826131e-05,4.427002587911931e-05,5.856384401413709e-05
a72d4033-90e8-464d-9918-677923637a95,13,500.82278481012656,435.0,0.8853362618923188,0.18125048410892486,-1.6558620117187501,-0.33632688460350046,0.7141295652151108,0.13821349918842316,3.915731618032771e-05,3.841861838137123e-05,6.041802130028434e-05,5.097415304964597e-05,4.205593306236043e-05,5.289954857425648e-05
a72d4033-90e8-464d-9918-677923637a95,14,505.88607594936707,435.0,0.884758526802063,0.18104883284568787,-1.6556737223625184,-0.33626490747928617,0.7142095619916916,0.13835241644382476,2.7631689697387574e-05,6.513052839145756e-05,8.341901715871969e-05,6.047432648942683e-05,4.291992979514729e-05,6.295200591053728e-05
a72d4033-90e8-464d-9918-677923637a95,15,510.9493670886076,435.0,0.8842118821620941,0.18087274096012115,-1.6554973393678665,-0.33625224423408506,0.7141233645915985,0.1384426602602005,2.4321424128239666e-05,4.990565082129863e-05,9.754246924918856e-05,5.315945580808271e-05,4.059582035806959e-05,6.343492665600215e-05
a72d4033-90e8-464d-9918-677923637a95,16,516.0126582278481,435.0,0.8837474467277527,0.18072369310855868,-1.6553832828283308,-0.3362241813182831,0.7139213931083679,0.13845957369804385,3.2362404943331985e-05,6.689577970859802e-05,9.086366462576389e-05,9.314552657262546e-05,4.28181783615969e-05,5.508278281179679e-05
a72d4033-90e8-464d-9918-677923637a95,17,521.0759493670886,435.0,0.8833523534774781,0.1805333950996399,-1.6553086424589156,-0.3361098918914795,0.7136560180664062,0.13839643213748934,2.8326042556476626e-05,5.11568115529796e-05,7.67893126648659e-05,5.474966609100273e-05,3.4964558944461624e-05,4.415089410260872e-05
a72d4033-90e8-464d-9918-677923637a95,18,526.1392405063291,435.0,0.8830410996437074,0.18035069503784182,-1.6552217463970187,-0.33604913742542275,0.7133821426391603,0.13828129849433898,3.544981472933398e-05,4.400151243372935e-05,8.17441130154311e-05,7.825115331552241e-05,4.9105039667493755e-05,5.2125635792363323e-05
a72d4033-90e8-464d-9918-677923637a95,19,531.2025316455696,435.0,0.8827554342985154,0.18020086119174955,-1.6551633208036425,-0.3360195316314698,0.713092401766777,0.13817417035102847,4.10491222397328e-05,7.74759179652011e-05,8.717273313069355e-05,5.398976199715796e-05,4.763713551276927e-05,6.425598109518521e-05
a72d4033-90e8-464d-9918-677923637a95,20,536.2658227848101,435.0,0.8825107862234116,0.18017640802860263,-1.6552157204389573,-0.33610968811511993,0.7128288316011429,0.1381201987266541,3.1485884581929117e-05,6.299961263608883e-05,7.443282902247355e-05,4.1409646304308516e-05,3.7497002275020196e-05,6.28543997679982e-05
a72d4033-90e8-464d-9918-677923637a95,21,541.3291139240506,435.0,0.882296966600418,0.1800793231487274,-1.6553397329092028,-0.3360731539249421,0.7125737618207931,0.13805982270240785,3.606563654071163e-05,5.508832110971688e-05,6.128250737893704e-05,5.814701862537196e-05,3.97612930492258e-05,4.944384950141081e-05
a72d4033-90e8-464d-9918-677923637a95,22,546.3924050632911,435.0,0.882159795999527,0.1799575522184372,-1.655403223800659,-0.33614834740161903,0.7124179020166397,0.13793744044303896,3.053023637383294e-05,6.374859891602567e-05,7.489092638368615e-05,6.595924185104445e-05,4.230238948652706e-05,6.708614322145066e-05
a72d4033-90e8-464d-9918-677923637a95,23,551.4556962025316,435.0,0.8820386363983156,0.17987123837471014,-1.6556361984014512,-0.3362002230405808,0.7122650406360627,0.13789849004745486,1.9548817399781653e-05,3.241543198477905e-05,6.779894551795594e-05,5.830553963226354e-05,3.812652376718341e-05,5.9670372258926236e-05
a72d4033-90e8-464d-9918-677923637a95,24,556.5189873417721,435.0,0.8819710117578508,0.17983220064640046,-1.655964045453072,-0.3362803653717041,0.7121407952785492,0.13785956876277922,3.2854583322254975e-05,6.660742257100279e-05,8.970150130603419e-05,4.2231491057606656e-05,4.70858983916239e-05,7.061848139760885e-05
a72d4033-90e8-464d-9918-677923637a95,25,561.5822784810126,435.0,0.8819421919584276,0.17978658385276797,-1.6562689531087877,-0.33634950377941136,0.7119967545032502,0.13778655860424044,3.710375341023653e-05,6.121014930237056e-05,8.216699107278958e-05,9.329221861261927e-05,5.001058649611406e-05,5.7479847400620916e-05
a72d4033-90e8-464d-9918-677923637a95,26,566.6455696202531,435.0,0.881964374470711,0.17981988673210147,-1.6566419220685962,-0.3365196279287338,0.7118788844346999,0.13774233913421632,3.8085022798087534e-05,4.9727665605689556e-05,9.494987414310511e-05,5.344356354414333e-05,4.971733535634853e-05,7.176349042561834e-05
a72d4033-90e8-464d-9918-677923637a95,27,571.7088607594937,435.0,0.882056015610695,0.1798333941936493,-1.6569763190746307,-0.33665764274597165,0.7117664872169494,0.13764769957065584,3.59535761493122e-05,5.8576407837847894e-05,7.843575827433219e-05,6.63073253033702e-05,5.351292735797528e-05,6.748241666827034e-05
a72d4033-90e8-464d-9918-677923637a95,28,576.7721518987341,435.0,0.8822589477539063,0.17986972460746767,-1.657452369761467,-0.3367038708686829,0.7116390105485915,0.13755064380168913,2.8705776675422524e-05,5.61192748914624e-05,8.669535602056414e-05,3.6695195405382854e-05,3.851481867996351e-05,5.7818731576056436e-05
a72d4033-90e8-464d-9918-677923637a95,29,581.8354430379748,435.0,0.8825154730796815,0.1799372036933899,-1.657859456706047,-0.33684954185485844,0.711504838371277,0.13750482323169708,3.9077785006036146e-05,6.091593149468524e-05,7.761732887055591e-05,5.076287331953e-05,4.6919504216978604e-05,7.441941838335561e-05
