scan_id,point_index,x,y,voltage_x_in_phase,voltage_x_quadrature,voltage_y_in_phase,voltage_y_quadrature,voltage_z_in_phase,voltage_z_quadrature,std_dev_x_in_phase,std_dev_x_quadrature,std_dev_y_in_phase,std_dev_y_quadrature,std_dev_z_in_phase,std_dev_z_quadrature
460303f5-d99e-4670-ba86-09190a2905ca,0,485.0,485.0,0.9265157088518144,-0.03222999680042267,-1.7382209056377413,0.05450231623649597,0.7626673474073411,-0.013776999449729922,2.334084574722829e-05,4.54578330085471e-05,4.65657673519717e-05,8.261619076053399e-05,2.1467833947467797e-05,1.939050206159048e-05
460303f5-d99e-4670-ba86-09190a2905ca,1,491.1224489795918,485.0,0.9265171061754227,-0.03222079775333404,-1.7382125799179078,0.05448662545681,0.7626751782417299,-0.013761483335494998,1.645574768385327e-05,4.407939079525531e-05,5.044692639999882e-05,7.729620195475602e-05,1.833026889365017e-05,2.381573607870385e-05
460303f5-d99e-4670-ba86-09190a2905ca,2,497.2448979591837,485.0,0.9265076742410662,-0.03220542719364166,-1.7382124925851823,0.054471371340751654,0.7626626605510711,-0.013756097817420963,2.083886085127649e-05,4.110024327667338e-05,5.3136822822160844e-05,7.573053009108066e-05,2.0773397813655623e-05,2.7938199267498836e-05
460303f5-d99e-4670-ba86-09190a2905ca,3,503.3673469387755,485.0,0.9265086349010467,-0.03219026041030884,-1.7382385177373887,0.05446193940639497,0.7626883363723757,-0.013746054553985596,2.5179094158116394e-05,3.726019395662638e-05,4.838884335521424e-05,3.150561612207531e-05,2.711328612110107e-05,2.503696092900802e-05
460303f5-d99e-4670-ba86-09190a2905ca,4,509.48979591836735,485.0,0.9265005711793901,-0.032207726955413817,-1.7382249811649324,0.05446519982814789,0.7626910436868669,-0.013751731181144717,2.4973641967065017e-05,3.315606247067861e-05,4.409685043120692e-05,5.763816942102625e-05,2.5545474185178977e-05,2.47598502265016e-05
460303f5-d99e-4670-ba86-09190a2905ca,5,515.6122448979592,485.0,0.9264911101341248,-0.032223999953269966,-1.7382422148227694,0.054487673449516306,0.7626858619451523,-0.013743492794036865,2.1632275871082724e-05,2.4816449540074532e-05,4.530386533041967e-05,3.424656405140168e-05,1.2348615738106211e-05,2.2446169623869002e-05
460303f5-d99e-4670-ba86-09190a2905ca,6,521.734693877551,485.0,0.9264839488506318,-0.03220932805538177,-1.738150049686432,0.05446444294452668,0.7626459508895875,-0.013745414113998414,2.256515861115296e-05,4.195321957243444e-05,4.061386178119056e-05,5.1194833958142775e-05,2.3593688455417894e-05,2.6309991823987816e-05
460303f5-d99e-4670-ba86-09190a2905ca,7,527.8571428571429,485.0,0.9264801353216173,-0.032195238375663765,-1.7382002951145175,0.054453147912025456,0.7626438840150833,-0.013758426690101624,1.9968399881908306e-05,6.656912952636585e-05,5.2839520023878024e-05,8.010931445309068e-05,2.01681855083789e-05,3.0509087037041974e-05
460303f5-d99e-4670-ba86-09190a2905ca,8,533.9795918367347,485.0,0.9264737600326537,-0.032193462610244764,-1.7382077475070954,0.05444258065223695,0.7626445826768875,-0.013728995561599733,1.0156142883451223e-05,5.1960955720061e-05,4.904778709407697e-05,8.135777632981054e-05,1.5666519844252486e-05,4.41354399957572e-05
460303f5-d99e-4670-ba86-09190a2905ca,9,540.1020408163265,485.0,0.9264633674383165,-0.03220761051177978,-1.7382519669771195,0.054448693943023686,0.7626703167200088,-0.013744861006736758,2.0344547417101436e-05,3.496412805722985e-05,3.584819236355175e-05,4.846241110845184e-05,2.198358720644438e-05,1.9278392522524715e-05
460303f5-d99e-4670-ba86-09190a2905ca,10,546.2244897959183,485.0,0.9264474728822709,-0.032217711997032175,-1.7382033808708193,0.05446531627178193,0.7626500555276872,-0.013755835819244383,1.603952648076963e-05,4.027162161178453e-05,3.8512019296306706e-05,4.4863017460089093e-05,2.84907912785002e-05,1.9773429691908575e-05
460303f5-d99e-4670-ba86-09190a2905ca,11,552.3469387755102,485.0,0.9264373713970185,-0.032206300520896916,-1.7382227396249772,0.05445198347568512,0.7626450775623321,-0.013731615543365477,1.7854796025752237e-05,3.3493558985597284e-05,5.0756241583515874e-05,4.597157418496476e-05,2.434982440534705e-05,2.069310367013577e-05
